"view_count"	"like_count"	"dislike_count"	"duration"	"id"	
328506	11258	201	1493.0	"Nl64LKiyckw"	
162183	7419	86	1623.0	"7a6q7BJbTLI"	
513549	21119	262	1883.0	"e1vpViuVW3w"	
159118	7450	83	1320.0	"0QdASATt5M8"	
337447	16403	207	1846.0	"Etf9CJxvKeM"	
143352	7042	68	1207.0	"UmmD1btjGtA"	
364850	13895	220	1568.0	"ri2Zg96zVCU"	
128867	5955	49	1360.0	"ZHb8iiIPJa4"	
595430	21969	415	1950.0	"3IVv6EuDpOM"	
161817	6510	89	1399.0	"N6aO_7XTPvM"	
483098	21600	307	2001.0	"Nm5UoilUnl0"	
179940	7723	108	1527.0	"aOCUwbpIi5U"	
229738	11039	117	1807.0	"AArKikIkENM"	
367103	15633	329	1956.0	"MD1C21oH_hg"	
144020	5864	59	1547.0	"64IpdTC281c"	
395189	17824	210	1554.0	"Q30_joiPhEQ"	
161395	7613	84	1477.0	"fpsv9r0u9xU"	
588285	18059	362	1960.0	"vtE_umJj2Xo"	
162072	7244	78	1515.0	"9px14qf2eoo"	
484265	21273	254	1841.0	"11HK4y5yQ2E"	
149941	6685	84	1558.0	"hgaeaO1UOAE"	
570595	21215	283	1100.0	"q8KYW-Jf_rA"	
453834	18388	305	1700.0	"PIdiwmskr2g"	
178429	7768	129	1851.0	"aWtvz27p9PY"	
182337	7463	95	1518.0	"JoIEpAVRY6c"	
173597	6232	97	1414.0	"Vr_-qnjWGWo"	
451436	19475	238	2217.0	"YGXUhP4tdLk"	
185222	7692	112	1461.0	"h4ilNpJ7syM"	
238669	10866	181	3208.0	"X8fyYj33Dvk"	
526017	21478	267	1780.0	"V3uqyUoqWRE"	
163900	6577	85	1514.0	"NZ7gANB3Fq8"	
504656	19209	278	2117.0	"61AatGc6WDY"	
185948	7488	82	1456.0	"f4vWYeXe1j4"	
201048	7043	125	1841.0	"FgwQsuzbeYM"	
211648	8500	98	1544.0	"vjDd10pjk7g"	
506861	20149	230	1956.0	"FB5C3L-5SkQ"	
471252	21299	251	1765.0	"9G8HxjOqr94"	
222194	8631	89	1412.0	"3Xfcwxz1v7I"	
211013	7984	143	2329.0	"SEoUeiwNzq4"	
236947	9618	111	1107.0	"TqWEXIeoBs4"	
513589	19081	228	2206.0	"IZPLy6QvOw8"	
201744	8510	151	1818.0	"W9kRdcL16GU"	
305216	11240	146	1512.0	"0wwzCJPyBco"	
754232	45911	484	2366.0	"YSEDJ5d1ChI"	
290864	9995	181	2068.0	"tu0wdjPjGLg"	
598464	21600	299	2294.0	"ApzJjifqbuA"	
608735	25948	286	2050.0	"35IULwz3d1M"	
272513	9502	203	1658.0	"LgldfDJe-kg"	
315530	10854	189	1497.0	"9SGZEwcPQFU"	
487616	18312	268	2144.0	"IkqYwNOr06M"	
730122	21314	303	1938.0	"fALIkVXwI5Q"	
798525	20179	623	2277.0	"clXvI57npNg"	
519668	19164	235	1775.0	"lOj6S6pIERk"	
613904	20477	281	2373.0	"CCQo98Cvpp4"	
511089	18444	264	2070.0	"SCcYNMOJrao"	
1039141	22041	355	5024.0	"3Sh1igKd40s"	
349653	16364	175	2410.0	"IUGvH4b1uqA"	
374228	20551	168	1929.0	"ECAqCkcnOG8"	
344951	12201	195	1631.0	"7JnKaWlE9yI"	
467162	18082	232	2260.0	"wwME3FRhAQg"	
602950	19349	314	1596.0	"wL31j61mtJ4"	
442595	19541	382	2504.0	"-BJUawHC8Ko"	
427314	20228	263	1227.0	"iz41GYoqkPU"	
400943	16379	249	1792.0	"Slu0rYxaNxQ"	
356217	12676	216	2260.0	"dHWnRO-Neik"	
344724	15691	162	1112.0	"7XvMNbmtfZk"	
391457	14169	194	1212.0	"H9iTIhkW_2w"	
314061	12973	236	2027.0	"i-z9h_2JWkk"	
356147	13967	173	1222.0	"bMxgMLy9XAE"	
370930	12326	190	2150.0	"LHMPArD0-mY"	
554791	18790	282	2000.0	"MbNxkeqoGt0"	
307342	13869	155	1227.0	"13ZYUJICKUc"	
309791	12099	128	1215.0	"E_NV9WZ1weQ"	
333690	12139	199	1865.0	"Vih9bqIEoAk"	
334064	13301	154	1116.0	"84IEKrH1TJs"	
353358	12426	173	1996.0	"ts_XdleOQn0"	
337651	12897	130	1218.0	"o7YpFI78ZUo"	
671313	15754	392	2327.0	"ZFsZDL2Vc_E"	
404478	15443	144	1394.0	"tDW_UA6cCo8"	
310595	10922	168	2042.0	"IepgPO1_J5M"	
513807	21273	269	1774.0	"s5ISb9UMPmc"	
430969	13081	231	2766.0	"-F6ivkmvu40"	
2619764	29423	710	3681.0	"Z_khiVvoubc"	
1150442	20332	555	3788.0	"QUEKO6JTTI4"	
385512	11998	182	1702.0	"JoWRGUEE-ys"	
682884	17181	310	1882.0	"ocBbgH2xQDw"	
339674	11175	165	1530.0	"LpKPDAtaW3Q"	
381402	12127	164	1575.0	"khAHKAZ21y8"	
512754	13976	206	2310.0	"FqGpGPMLxhU"	
481502	16546	178	664.0	"8tBNP8zn6rk"	
470476	13825	235	1443.0	"TmypVfXU8xA"	
372381	12770	256	2270.0	"npDZFIL9q-4"	
312926	10428	149	1829.0	"FTGNAupPqpU"	
281102	9811	139	1987.0	"M0p1LnaY9mo"	
297183	10284	143	1828.0	"yX53J9RG7oc"	
585223	15029	298	1429.0	"QeF-GYCgEno"	
432563	11756	228	1821.0	"eUpysautuzU"	
137375	5684	55	1079.0	"Wy3HrX-ZeEs"	
73916	3533	56	649.0	"Fol7lb-NVpU"	
416703	13033	212	2065.0	"W6rdRt8tcaI"	
557675	11245	265	1829.0	"pXl66dwbTJc"	
154160	5127	63	1240.0	"DcEtB_hHcMI"	
67115	2977	46	1913.0	"ZVl0_zVdE_g"	
486478	14675	206	1667.0	"poexWrOyRt8"	
360351	13334	133	1987.0	"qj8s89PE180"	
132376	4730	60	1092.0	"YMJ2Jlm5MHE"	
64299	3617	54	2043.0	"b9KlZgA7xTc"	
366254	13149	215	1767.0	"p7BtTNbI-r8"	
146543	6014	58	1519.0	"QzxVAX0EfBI"	
70606	3389	52	1655.0	"huUB9e4690k"	
636905	16174	277	2463.0	"YICaTmuKX4A"	
161953	6239	74	1268.0	"FNuUbM4MjhA"	
74671	3642	71	2312.0	"mMIAJDBophU"	
350040	13363	175	1573.0	"23ChE9BdZ-0"	
147224	5462	53	1162.0	"nKDaGQeDpMM"	
72125	3857	48	1261.0	"-FRpLcXNGag"	
216082	6861	92	3404.0	"8NNCcG5RwwI"	
352047	12570	157	1642.0	"0KEoD0rca_I"	
528087	16041	324	2266.0	"lUI9mr2ZojI"	
138281	5170	56	1347.0	"13urHZebLhE"	
323205	9752	137	2867.0	"LLPkxIK3JoQ"	
75826	4189	66	1572.0	"JwVoIL-e8Ro"	
151915	5415	62	1494.0	"BiViRFbBRTQ"	
185742	10021	261	1583.0	"RK_Xn_rzrM4"	
435034	12390	183	2150.0	"Yy0tZO4HPLE"	
170874	6097	46	1247.0	"5fobPe7GYJc"	
680795	17667	854	2014.0	"rju8JwYufC8"	
191040	6389	86	1295.0	"zw7UkUymfgQ"	
3325861	28298	1878	1119.0	"F6PVzH5CFnE"	
410296	13545	217	2053.0	"_gS5ECxY6ag"	
258438	6574	104	1313.0	"hqaYlNBcpAw"	
636994	15750	395	2068.0	"3EOsOjtC12A"	
178817	5980	63	1239.0	"-SwkRb1cWdw"	
367339	9410	158	1976.0	"zKPXIYq7m2k"	
348186	10023	139	1846.0	"v2pnSY9ukK0"	
441650	10947	226	1733.0	"Et00MzTNyt8"	
195829	5877	83	1179.0	"TYukF4kQ3J0"	
815555	11465	318	905.0	"8Iy8TQKo1Fs"	
304763	11461	126	1880.0	"0GCQ9iPXEoA"	
285381	7394	112	1327.0	"g8u6PSxQRPE"	
1213779	19200	701	1937.0	"Ek1TqtEUG2Y"	
293065	10333	95	1839.0	"T4ucTh_eKR8"	
216910	6594	77	1282.0	"bCeD-_hOzu4"	
314088	10852	115	1833.0	"asuKLgA5zv8"	
225255	6755	73	1155.0	"kFG_vOUyg1o"	
439042	11661	159	1739.0	"7sQBuPI3btU"	
305956	11286	127	1838.0	"h_wc2AyakWQ"	
218707	7235	83	1118.0	"k18ESgiSaUU"	
377886	12845	155	1906.0	"i3V8Sr5Z2V0"	
299531	11072	104	1840.0	"wjNyuN5wt-w"	
334464	10542	135	1305.0	"HWBJ5Y22z98"	
428486	11565	218	1897.0	"R6eUWJerCNk"	
308465	11403	128	1844.0	"xzhFDl-XAiY"	
466279	11375	146	1215.0	"ccWMDmuPGRE"	
472514	15191	170	2152.0	"KcHsE6ssiz8"	
702387	16676	226	565.0	"QHmKsHrtHYw"	
303727	11156	182	1280.0	"FeD4k_fQEe0"	
459726	12740	244	1659.0	"fcbaDMXvXuI"	
284929	9465	125	1732.0	"DPszibdfO48"	
384202	11584	236	1487.0	"y8KdG1A_pUQ"	
842132	10796	368	4746.0	"KAId2ngCJXs"	
412788	12550	160	1491.0	"YlFOwLmcD80"	
475350	12637	225	1822.0	"36QbdkwBEYE"	
362155	11821	182	1944.0	"3WmqJbBmZh4"	
382106	10783	182	1887.0	"byT9efvrlQc"	
386519	9174	189	2623.0	"DfrKZDjW4PU"	
357482	11309	133	1451.0	"-SibWoEINC0"	
316049	9455	128	1823.0	"Ml3uhfzOlN0"	
321527	9770	115	1311.0	"bidyLZMiCIY"	
435478	11676	166	2100.0	"8cgdQiqsnik"	
338261	7164	108	1869.0	"L8HHrijSwRg"	
378046	11353	144	1495.0	"lttG-3fclEM"	
443721	12782	179	1489.0	"Kt3vxSuWLmI"	
335964	9966	172	1458.0	"VMURvD1VYFg"	
439317	11264	165	1843.0	"kU02AQbOaAc"	
443024	12057	198	1602.0	"k8B83WLxF80"	
314386	10741	198	2549.0	"45DshFw5Tp4"	
316782	7827	150	1661.0	"A_Rkovf6M-A"	
559144	12407	225	1789.0	"2aUBml6Gb6w"	
443563	9904	176	1724.0	"jN-9BI2GHdU"	
278558	5743	129	2830.0	"w6xZRRuIW8A"	
281291	6929	97	1611.0	"_PzociBprCk"	
376863	10400	151	1616.0	"WmO-YubAVrU"	
361525	9667	140	1634.0	"mPIGFZkeoXk"	
464402	11292	213	1593.0	"kipHdrz9m6s"	
184672	5504	117	2191.0	"uEa8eq2HgDw"	
587062	12682	248	1442.0	"bNg56ErDRYs"	
361516	10227	104	1690.0	"mopL3RRn5qk"	
292062	7139	96	1260.0	"-Sy0IVHHq84"	
500703	9824	145	1761.0	"26gVvz-vJMI"	
408738	9442	138	1419.0	"e3abk3nJeQo"	
498332	11612	226	1784.0	"AaJgAjMjx8w"	
683310	12643	311	1541.0	"BYgCOGO0qtc"	
437080	12409	194	1332.0	"LNGDL6qB8vQ"	
368499	11020	110	2224.0	"yvbyahNiTBM"	
620605	13493	299	1242.0	"n1repXw-8Ho"	
525162	12418	184	2250.0	"9dT5fef5d8g"	
251329	7712	95	2041.0	"cCvpLsLg3qY"	
557379	13479	208	1829.0	"OPnxMMt8hMg"	
543123	14022	232	1665.0	"i7yuwM-p8hQ"	
611906	12517	187	1569.0	"0gGBeOb-Yrk"	
566079	12259	187	3322.0	"YbuWmY0p6a4"	
453604	13390	173	1968.0	"2ut1NcdyJZY"	
695566	12111	231	1904.0	"wQWygif5dck"	
178614	4728	66	1625.0	"pOJhfD4V1k0"	
468914	9546	158	1584.0	"n-ytMhv9kJM"	
574067	12955	335	2474.0	"7zWpYpDpZ8g"	
490282	12648	148	1696.0	"rq_g7vE7g2U"	
371610	9211	145	1188.0	"1GqzCYOeVTc"	
250349	5597	108	1866.0	"5DgB6QjTLhY"	
424039	11981	163	1784.0	"ca3JMAYQ7N0"	
675159	13774	322	1730.0	"xAHLwoZBk48"	
834530	13721	177	990.0	"bYwzd62cLSw"	
571855	13713	205	1678.0	"QvwJkboPAkw"	
191394	5798	65	547.0	"JBiKY6yk3gE"	
160837	5748	90	1381.0	"t4pNk--onl4"	
487841	12034	145	1977.0	"jpw4AYSnr20"	
404842	11269	169	1692.0	"4yjiNJFe39Q"	
416506	13200	196	1511.0	"iauecW2hUvM"	
650330	14036	206	1723.0	"LbrQDpalWiQ"	
527425	11439	188	2342.0	"aV10Ahkdx9o"	
508930	12246	191	2398.0	"fCokom4JeeQ"	
469115	12106	152	1966.0	"7ql3OcgSLtE"	
478213	11018	226	1868.0	"5hpQxiEx0yU"	
326382	9183	118	1450.0	"tWcA00UfDaQ"	
526488	13537	202	1423.0	"cO08l-VqhA8"	
484628	10298	195	2213.0	"L0l6Jkbenh0"	
491779	11673	152	1992.0	"1tt3FBOS6Ow"	
326768	9191	135	1469.0	"58ttL2eDnfU"	
625162	11978	229	2107.0	"SjKDHz08Ujg"	
666690	12183	449	1888.0	"wBbvWU1igGI"	
446384	9321	158	3798.0	"-_3nI8wh-9M"	
669592	12214	202	1976.0	"sJVS-ob6rBQ"	
325694	9613	126	2220.0	"7C2RdlvBDYo"	
482817	10711	167	1616.0	"BOoKE14uL_Q"	
615367	10610	253	2339.0	"mcY4SS6NY34"	
146890	5224	57	1901.0	"us7SN_wOAA4"	
337390	8912	118	1932.0	"g36o8bC8fW4"	
397153	19321	229	2422.0	"7N3uuKwyCl8"	
271164	7247	139	2228.0	"tyfiYi-5T8s"	
257048	5346	94	1536.0	"WHTkAestDCQ"	
482269	10801	166	1795.0	"5ZapuBX9FVM"	
203526	4521	61	1557.0	"Ue8WalEUDiA"	
433871	10888	129	1331.0	"Hc2Sd72q2uk"	
117220	3889	40	1804.0	"Z_xSgeREDWU"	
478047	10864	141	2090.0	"rGfNgCTP9h4"	
172722	4264	59	1687.0	"4JmruCs-ERw"	
386983	10753	122	1998.0	"7yce4wX810U"	
181716	4639	52	1597.0	"NBR307I2LW0"	
468195	11097	150	1976.0	"YyuvVkEasxs"	
117271	4107	37	1654.0	"G0uHD-ARDW4"	
336650	9575	118	2405.0	"HFvof7zYMTM"	
166534	4991	56	1545.0	"uj80Z5QAUw8"	
491562	12228	162	1706.0	"e7CkUTEgl6U"	
192069	5418	75	1491.0	"J8eOKkTJeBA"	
383011	11364	157	1470.0	"HDN5W6Z-Dz0"	
548480	11544	231	1802.0	"Rxgf2s-QJYA"	
181725	6305	91	1528.0	"h8gX3yFDRDY"	
102643	4295	51	1887.0	"pu_kiRi0sJs"	
577302	13155	195	1692.0	"u8v2IsQFLH4"	
203054	6326	61	2028.0	"Wj1_q-05xaQ"	
295356	10074	102	1808.0	"1qcxJClC99w"	
240946	6722	80	1558.0	"JWx46nftXcE"	
111375	4483	47	1616.0	"QzXDcsf32Us"	
1335115	23680	524	2280.0	"n6KizkWGuJo"	
432778	9063	112	2269.0	"6HFyX7HGju8"	
210040	6641	51	1540.0	"HYexcmzZjlY"	
319476	9407	81	1605.0	"WgEUS2mV-Z4"	
276946	7885	108	1524.0	"qBjkHEgmXT4"	
175507	5262	85	1394.0	"Io668pODsEA"	
275017	8040	97	1575.0	"pzgM6JMI8wI"	
116949	4004	52	1698.0	"KWAXZf12lxE"	
609271	12332	192	1709.0	"bw4UwUnAFLk"	
328667	8899	105	1515.0	"cCKM9gWvnWo"	
124208	4260	29	1380.0	"EO-WwACrHhg"	
567342	10735	199	1783.0	"R9g3bdRECVw"	
386775	11169	160	1552.0	"L4lZ3gWHjDk"	
127954	4020	33	1507.0	"_oTzauOdDp0"	
435139	11180	142	1441.0	"e2AXkPgyquU"	
1220873	18148	450	1594.0	"MsWm_gWyk4s"	
141262	4513	53	1726.0	"Hp1du1DAiAQ"	
605226	11253	121	1918.0	"XJizEU1Xnyg"	
608517	11180	170	1362.0	"vTVAq3Gkpf0"	
132222	3627	57	1564.0	"gkZX56W1R4k"	
417699	9950	106	1595.0	"gZ-1alfRgYE"	
115568	3762	48	1413.0	"DsMkACvsNLw"	
191814	4869	78	2276.0	"THM1l0wiY7Y"	
413698	8210	177	1782.0	"wh7n7sHhV5Y"	
431598	10126	130	1911.0	"FrvYYM9Bm24"	
162289	4450	73	1612.0	"xsAMTpMhvxY"	
133040	3862	48	1975.0	"ptmVY40lIGw"	
353186	10331	85	1521.0	"ooQC051X1Fs"	
423717	9015	85	1337.0	"OlyZufO5z0U"	
135813	4251	32	1577.0	"vxStedf8iyo"	
366052	10843	75	1793.0	"qenOJ0ElifQ"	
126890	4056	35	1457.0	"78XU6SWAZiY"	
411778	10246	121	1527.0	"vjb64ZaAuPA"	
374420	9694	85	1860.0	"6TXb0ZVwZOk"	
127078	4134	36	1710.0	"_g_vxYcl8_s"	
416314	9095	95	1691.0	"8yWpa4wT8Yo"	
120323	3594	22	1659.0	"F_isoqEwvTI"	
286487	7768	76	845.0	"wkWzHUdKDyU"	
197568	4870	78	1379.0	"RjfM52ywrxM"	
127094	3819	43	1369.0	"4jYJnZcFmPc"	
442170	10100	127	1885.0	"VQXHXLqLens"	
122939	3846	23	1229.0	"PRMCm7IWOlk"	
446980	10210	112	1342.0	"SjOtHGT2y7k"	
177045	3622	73	1923.0	"Lwnab1JwemI"	
128934	3668	53	1563.0	"8Eg1aMqqYZU"	
494908	14590	161	2513.0	"VCVRdup3gaY"	
193577	5832	74	1569.0	"C_DExBP9iEo"	
160404	4154	73	1371.0	"9F3-vXn8iLM"	
373132	10049	91	1598.0	"OzWKVbIfFDI"	
401546	9795	92	1276.0	"LmXu-K7_l18"	
158851	4521	48	1371.0	"uF9nd8qEq8s"	
766960	10928	237	1685.0	"LokPA3JwAg0"	
200064	5494	65	1198.0	"v_ulHZ5u3Ew"	
148991	4085	46	1543.0	"B-fju4thT7U"	
344891	9425	94	1231.0	"4hf2AWumO7w"	
152575	4284	33	1582.0	"7vhFpEIkiJw"	
468965	23785	199	1654.0	"xJ_mgw5D9gM"	
192835	3522	46	1328.0	"B6q7XEb_rXo"	
261907	9034	98	1535.0	"-U-ySmvFSE0"	
142982	3866	50	1746.0	"fF1WS7aTKTU"	
446491	9148	139	1880.0	"sNB0lCafkvY"	
145818	2860	82	3920.0	"Xwvb0LrPVbQ"	
161024	4121	52	1815.0	"S9eYH0esFyM"	
363911	8628	84	1734.0	"hXK04GNhcKw"	
164634	4239	49	1592.0	"zJxL8HtEUlg"	
587649	10978	205	1837.0	"J0R6VjeV0o0"	
239142	5982	62	1421.0	"XPLlGKT3qyw"	
240800	3598	79	1544.0	"2toLaCZT4Fs"	
133131	4372	48	1231.0	"OtTI0ulDgXo"	
399243	8964	89	1912.0	"t_a2T8kMj2U"	
544767	9877	154	2062.0	"_AHiRh1YqdI"	
127478	3531	33	1472.0	"xkgSxFlh9nI"	
399529	9294	132	1890.0	"bm3VtgiZkss"	
120580	3591	37	1615.0	"nboTFkNFqGA"	
367042	8595	89	1504.0	"3fvYEhSgUSY"	
94684	3243	20	1850.0	"uuwsyqp-wwk"	
398917	10071	137	1177.0	"a_7kG1phEK4"	
151859	3834	53	1581.0	"Vc46CmdE9Rk"	
191578	4639	58	1473.0	"dMSiTjLl7Zo"	
82467	2414	40	1233.0	"IMTrSngNgXg"	
378064	7427	110	1359.0	"cCRp5UETHWQ"	
407839	8259	101	1576.0	"ke9qpS3Oelw"	
123565	3416	39	1556.0	"DoWzsi76LSo"	
92860	2461	40	1315.0	"E5MtAcdSEC0"	
686786	9658	177	2404.0	"-ym5hXOf_PA"	
117109	3554	37	1432.0	"mX-vKDqzoEE"	
95102	2558	42	1343.0	"xOt4HsrEc0k"	
408521	9308	118	1672.0	"LgIZT2EkTy4"	
116169	3689	46	1497.0	"SQbbF45v3-g"	
134744	2763	58	2022.0	"p94fvSO7lfM"	
79547	2379	27	1284.0	"U8Yp2RkMRTw"	
340406	8214	113	2271.0	"15Sv7PCajf4"	
128433	3643	48	1476.0	"uBkI6z7pV1I"	
93374	2470	30	1225.0	"VF4g1G6dvpA"	
394834	9069	115	1434.0	"Ko5RbJTNr2s"	
116551	3439	32	1533.0	"ZvuABjpP8K4"	
158146	3169	63	1438.0	"_rSZNW8weaM"	
85947	2501	26	1518.0	"P1FEXjvuU0o"	
451267	9030	146	1400.0	"SGpK4i0qd1Y"	
108155	3369	26	1421.0	"xpgzM_lCraU"	
139924	3011	61	1063.0	"45nAJ5hiasg"	
72429	2128	35	1512.0	"Dy0CaCwKoHw"	
277785	9782	107	1377.0	"ukkrgIvS3W8"	
136345	3630	43	2407.0	"nbVTuwR2xo8"	
109856	2634	34	1695.0	"Mo-vQmSkoCU"	
623467	10315	148	1664.0	"fNCeUvilpfg"	
145843	3598	39	1816.0	"ZWyi08tk_Xw"	
251257	4034	91	1372.0	"50y4lEPIPNg"	
85967	2428	40	2517.0	"8FS9vrtJY7k"	
372476	7551	91	1649.0	"JcObNv4xS-0"	
165501	4193	40	1802.0	"NuHYV6qv-Gg"	
87449	2294	19	1484.0	"vN-jTgcxcjI"	
304468	7373	87	1424.0	"_eHA77ADt70"	
210046	4958	61	1619.0	"G7ebWghsltQ"	
84881	2273	22	1433.0	"cGwG0NKntbQ"	
449636	8827	108	1675.0	"TYVREXmqeCE"	
402513	8098	120	1327.0	"o8CxAzQP8JI"	
96142	2384	34	1262.0	"rtfQxShZaiI"	
284589	3939	96	3530.0	"kL-m1mP1Fd0"	
488768	9175	135	1939.0	"kz2Jj3_Yb4c"	
86251	2052	25	1243.0	"9c_AHhvnDd4"	
691633	10420	224	1946.0	"dzFEu0yib74"	
93262	2242	50	1327.0	"aXtRf6srfE4"	
363311	7567	120	1029.0	"5ItgWLOyDD4"	
114258	2665	28	1512.0	"bEhqqAO7-rE"	
538748	9430	111	1764.0	"8b6OA8FxjPs"	
596249	9700	177	1541.0	"lkcym4RBY3c"	
102338	2507	29	1712.0	"dWN95fBt0sY"	
440672	9168	102	1724.0	"0NjR3WuqBUE"	
111882	2443	26	1976.0	"_QhqbbmP4uc"	
289395	5618	104	2520.0	"JOccs5c3QhM"	
660997	9879	131	1594.0	"m4xSeoNutdc"	
112956	3108	34	1343.0	"tD-aN8wVYKI"	
500910	7224	176	1729.0	"uwpx3v0TcUQ"	
123014	2637	38	1521.0	"-7HJ39ac4jw"	
366891	8314	94	2291.0	"NyA5E7Sdc3k"	
565389	10165	138	2055.0	"7IYfPyBuEaQ"	
145571	2406	33	1383.0	"deqfqFgGKkE"	
391574	11299	120	2258.0	"rfu1QS1Nhoc"	
451632	8247	91	1487.0	"ip-F0P8b3Uk"	
118795	2730	42	1510.0	"tLiiz9qP7oo"	
315265	7170	91	1732.0	"NJCiCP01m1k"	
354037	7610	89	1347.0	"57LfKnm8mBg"	
102600	2310	48	1201.0	"J6Vtta97BdE"	
714585	6223	231	2333.0	"wI2FPUzr-8w"	
257913	6092	48	1832.0	"8zMdqUlMj2E"	
449641	8323	88	1897.0	"Jk3rqme4hpM"	
708443	2408	143	1510.0	"azFQhrA4zIA"	
733272	6778	209	2082.0	"mAb8dbVCals"	
249583	6074	52	1829.0	"Qg-ozmxfY1I"	
292490	6277	56	1720.0	"RbljPd-3MKY"	
116237	2428	52	1347.0	"0mxsG4f2oow"	
2195032	13497	727	1134.0	"Apo-RHg6UVA"	
381719	8097	77	1930.0	"vvn4lmV9i4I"	
770778	8989	203	2394.0	"HSeYERESoKc"	
119146	2640	41	1998.0	"cgvDQDp_gys"	
119830	2366	34	1707.0	"kj6RU3IzGD8"	
329036	7065	88	2052.0	"4e7ktAxtcys"	
130047	2560	35	1410.0	"etHW6ocSZJ0"	
448634	9928	132	1214.0	"KN_l7RRC1Uc"	
1460525	17728	392	892.0	"3S5x3qxl8s8"	
115537	2721	42	1259.0	"SLKANRhKGWs"	
455023	8840	105	1882.0	"lXQX_a6Ii08"	
135599	2768	35	2329.0	"6XZOuFJzRwk"	
131695	2644	31	1422.0	"5zFZq4-9Hl8"	
410587	8321	74	1073.0	"Ks_lw1-InzQ"	
106702	2430	36	1323.0	"piu6etffzyg"	
290318	6524	55	1332.0	"6idfjYNGLbs"	
672085	10276	165	2792.0	"j4fpFohSEJg"	
120513	2547	41	1579.0	"DMfGg7X4C68"	
2438140	31312	937	2617.0	"Ut69ytsXZKM"	
142677	2947	44	1810.0	"LHvj1wGVeAQ"	
451884	7869	109	2802.0	"4jzUE0Hlelw"	
129170	2802	36	1582.0	"BOI95tYTuFw"	
281503	6871	91	1611.0	"TAJDxcC3GCA"	
154649	3004	36	1514.0	"f4oJrRF2fW0"	
343017	7752	75	1877.0	"tRtHLO_nK4A"	
300060	4968	78	1570.0	"njw83bvCe-c"	
263191	6161	39	1504.0	"L1xpNkBLHTI"	
342396	9561	116	2445.0	"mgxPL3tryX4"	
289265	6136	66	1462.0	"dPFsZNmnCIQ"	
233734	5591	29	1324.0	"wZAGyqFRtpA"	
311580	7310	102	1920.0	"FNoA51s4bPk"	
214243	4829	45	2022.0	"ZebJ2PE1ztg"	
275145	5968	63	1744.0	"HtIGYbDK92g"	
305546	7823	78	1736.0	"9MNZbulxggw"	
212669	4274	121	1499.0	"HNfPs6FQ8ow"	
467164	6553	89	1612.0	"9fEzNNaKDIE"	
323245	6117	104	1758.0	"c4SgitDGTLM"	
393238	6517	101	1596.0	"QiZDLpe9kTQ"	
377640	6464	83	971.0	"SGJ7kOCqCjk"	
360650	6566	79	1630.0	"9xdgEzD6DVo"	
254367	5090	55	1718.0	"NWX-7hVpybg"	
276970	5874	41	1122.0	"PO-iNaRB5x0"	
297805	4993	54	1699.0	"iLN9D1aPR5o"	
323661	7157	64	1732.0	"ZrgvctIjDmY"	
468045	10266	90	1410.0	"yEpAW-5OPS8"	
342709	6503	51	1466.0	"dCvI8mvZNVs"	
141673	3775	29	1525.0	"2W4IfCCBsQo"	
268760	6091	46	1776.0	"HPJfZ-Nm_YA"	
313192	5209	54	1933.0	"2zW1Vty9DRA"	
123825	2065	31	1433.0	"VXv9-ZygDyk"	
294795	5623	66	1752.0	"sAkgxz4XFE8"	
483726	4703	133	1394.0	"GNP001ljDEA"	
161919	2303	32	1738.0	"_wlj1K0xgdA"	
335919	5146	82	1884.0	"dYpA2BCxVrE"	
346844	6277	69	1784.0	"MyzGaDQwv04"	
149398	2309	33	1423.0	"3IysRcFfcTk"	
315378	5308	53	1553.0	"gArlaWHsD4E"	
442762	3327	127	1777.0	"w2RWTzqE6YA"	
286709	5257	35	752.0	"PgRS1ec6Dwc"	
340137	6066	64	1647.0	"HN4fSpLpagM"	
107242	2174	25	1487.0	"CYbnvaI-jOg"	
250878	4856	37	1767.0	"YqxG8WHpeMI"	
91793	2180	17	1889.0	"LPnmY8V4T-k"	
314493	6208	66	1600.0	"LiJDhHqWXmU"	
139982	2440	29	1573.0	"AKKsgjtm_qo"	
152000	2421	31	1703.0	"hoMi-52Gnvc"	
374489	5876	85	2237.0	"MD6g17XsLXE"	
426951	7653	108	1461.0	"kArc9v6JHSg"	
119304	2307	24	1946.0	"bIh_l61twZU"	
257760	4621	49	1538.0	"A9wowTAKTAc"	
164124	3097	38	2213.0	"D1od_4ncMjU"	
306546	6257	48	1550.0	"jRhPThubcIE"	
137827	2334	28	1531.0	"n3STIg5TGl8"	
381352	6616	89	1982.0	"zuSfarr8PvQ"	
2238171	16604	738	1088.0	"wxB-MdsjaSY"	
123747	2377	26	1638.0	"cmKp8RYF73A"	
626391	12642	147	3629.0	"smbAyWu_VMs"	
138042	2898	29	1728.0	"I3RCIreRarA"	
265684	4510	54	1573.0	"n8Hpi1qJXH8"	
124361	2346	24	1562.0	"iBGj91mo4MU"	
320396	6253	106	1949.0	"6V74bO1A_X4"	
131123	2305	24	1983.0	"NP1SdVIuLxU"	
349209	5378	71	1526.0	"f1xmHWg7XYI"	
140462	2606	32	1759.0	"7hFcGcWyArM"	
222426	5124	103	2055.0	"q-x0pMNy7WA"	
302531	6587	64	1487.0	"ipNjqrwCGg8"	
143941	2671	27	1730.0	"Kti28zMufy4"	
166852	3290	28	1719.0	"fvSev9t04Lc"	
